Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,3P,3PA,3P%,2P,2PA,2P%,eFG%,target
23.0,ATL,SF,23.0,19.0,29.5,5.2,10.8,0.484,3.2,3.7,0.7,4.0,4.8,1.9,0.8,0.5,1.3,2.6,15.0,2021,1.3,4.1,0.326,3.9,6.7,0.582,0.546,1
27.0,2TM,C,46.0,46.0,27.0,6.1,12.4,0.493,2.7,4.5,3.6,8.4,12.0,2.0,1.4,1.1,2.7,3.2,14.9,2021,0.0,0.2,0.0,6.1,12.3,0.5,0.493,0
25.0,CHO,PG,55.0,44.0,30.2,4.6,12.2,0.377,2.4,2.9,0.4,2.3,2.7,5.4,0.9,0.1,1.5,1.4,14.8,2021,3.3,8.7,0.375,1.3,3.5,0.38,0.51,1
32.0,2TM,PG,50.0,3.0,25.6,5.7,12.2,0.47,2.2,2.5,0.4,2.2,2.6,4.2,1.0,0.4,1.6,1.1,14.7,2021,1.0,2.6,0.388,4.7,9.6,0.492,0.511,1
23.0,NOP,PG,55.0,55.0,31.8,5.3,12.7,0.414,0.9,1.2,0.6,4.2,4.8,5.7,1.5,0.6,2.2,1.9,14.6,2021,3.1,8.3,0.378,2.1,4.5,0.482,0.537,1
25.0,MIA,PG,56.0,44.0,29.5,5.7,11.8,0.485,1.0,1.1,0.4,2.8,3.2,2.6,0.9,0.3,1.4,1.9,14.6,2021,2.2,5.7,0.381,3.5,6.0,0.583,0.578,1
22.0,PHO,C,69.0,69.0,30.7,6.2,10.0,0.626,1.9,2.5,3.3,7.2,10.5,1.4,0.6,1.2,1.5,2.8,14.4,2021,0.1,0.3,0.2,6.2,9.7,0.639,0.629,0
21.0,MEM,C,11.0,4.0,23.5,4.8,11.4,0.424,3.2,3.8,1.5,4.1,5.6,1.1,1.1,1.6,1.4,3.8,14.4,2021,1.5,5.5,0.283,3.3,5.9,0.554,0.492,1
23.0,WAS,C,10.0,10.0,27.1,5.9,9.1,0.648,1.6,2.4,1.8,4.3,6.1,1.5,0.4,0.8,1.1,3.1,14.3,2021,0.9,2.1,0.429,5.0,7.0,0.714,0.698,0
28.0,UTA,C,71.0,71.0,30.8,5.5,8.2,0.675,3.3,5.3,3.4,10.1,13.5,1.3,0.6,2.7,1.7,2.3,14.3,2021,0.0,0.1,0.0,5.5,8.1,0.68,0.675,0
24.0,PHI,PG,58.0,58.0,32.4,5.6,10.1,0.557,3.0,4.9,1.6,5.6,7.2,6.9,1.6,0.6,3.0,2.9,14.3,2021,0.1,0.2,0.3,5.6,9.9,0.562,0.56,0
27.0,SAC,C,61.0,61.0,29.2,6.0,9.4,0.637,2.2,2.8,2.4,5.9,8.3,1.7,0.6,1.6,1.2,3.5,14.2,2021,0.0,0.2,0.182,6.0,9.2,0.645,0.638,1
34.0,OKC,C,28.0,28.0,27.9,5.8,12.9,0.45,0.6,0.8,1.0,5.7,6.7,3.4,0.9,0.9,1.0,1.7,14.2,2021,2.0,5.4,0.368,3.8,7.4,0.51,0.528,1
21.0,SAC,PF,43.0,42.0,25.9,5.7,11.4,0.504,1.8,3.1,2.5,4.9,7.4,1.0,0.5,0.5,1.4,2.3,14.1,2021,0.9,2.5,0.343,4.9,8.9,0.55,0.542,0
29.0,BRK,SF,69.0,65.0,31.0,5.2,10.2,0.505,0.7,0.9,0.6,3.0,3.6,1.9,0.7,0.2,0.9,2.0,14.1,2021,3.1,6.4,0.475,2.1,3.8,0.555,0.654,1
21.0,OKC,SG,52.0,52.0,29.7,4.8,12.3,0.387,2.3,3.2,0.7,2.9,3.6,1.7,0.9,0.4,1.5,2.6,14.0,2021,2.2,6.3,0.343,2.6,6.0,0.432,0.475,0
22.0,WAS,PF,57.0,57.0,31.5,5.4,11.4,0.478,2.2,2.8,0.9,4.6,5.5,1.4,0.8,0.1,1.2,2.1,13.8,2021,0.8,2.4,0.328,4.6,9.0,0.519,0.513,0
20.0,OKC,PF,55.0,55.0,31.2,5.0,12.5,0.396,2.3,3.2,0.9,6.3,7.2,1.8,0.5,0.5,2.2,1.1,13.7,2021,1.5,5.2,0.29,3.5,7.3,0.47,0.456,0
28.0,TOR,C,60.0,14.0,24.2,4.8,9.3,0.514,2.5,3.2,2.0,4.8,6.7,1.1,0.6,1.9,0.8,2.8,13.6,2021,1.5,3.9,0.383,3.3,5.4,0.609,0.595,1
23.0,CHI,PF,51.0,26.0,25.8,4.9,10.2,0.48,1.5,1.8,0.7,4.6,5.3,0.9,0.5,0.3,1.0,1.5,13.6,2021,2.3,5.8,0.402,2.6,4.4,0.582,0.594,1
29.0,IND,PF,66.0,29.0,24.5,5.4,10.1,0.532,1.2,1.5,0.9,2.4,3.3,1.3,0.3,0.1,0.8,1.8,13.6,2021,1.7,4.3,0.388,3.7,5.7,0.641,0.616,1
29.0,2TM,PF,70.0,62.0,28.5,4.8,10.0,0.484,2.1,2.5,1.2,5.7,7.0,2.9,1.1,0.6,1.8,3.0,13.5,2021,1.8,5.3,0.342,3.0,4.7,0.641,0.574,1
35.0,2TM,C,26.0,23.0,25.9,5.4,11.4,0.473,1.6,1.8,0.7,3.8,4.5,1.9,0.4,1.1,1.0,1.8,13.5,2021,1.2,3.1,0.388,4.2,8.3,0.505,0.525,1
24.0,PHO,SF,72.0,72.0,32.6,5.0,9.3,0.543,1.5,1.8,1.1,3.2,4.3,2.1,1.1,0.9,0.8,1.6,13.5,2021,1.9,4.4,0.425,3.2,4.9,0.647,0.643,1
27.0,LAL,C,69.0,1.0,22.9,5.4,8.7,0.622,2.6,3.7,2.3,3.9,6.2,1.1,0.7,0.7,1.1,1.9,13.5,2021,0.0,0.1,0.0,5.4,8.6,0.632,0.622,0
36.0,POR,PF,69.0,3.0,24.5,4.7,11.3,0.421,2.0,2.2,0.5,2.6,3.1,1.5,0.7,0.6,0.9,2.1,13.4,2021,1.9,4.7,0.409,2.8,6.6,0.429,0.506,1
34.0,MIA,PG,50.0,11.0,26.7,4.8,11.1,0.432,2.0,2.4,0.5,2.9,3.4,4.4,0.7,0.2,2.4,2.3,13.4,2021,1.8,4.9,0.373,3.0,6.2,0.479,0.514,1
23.0,DET,SG,62.0,25.0,25.2,4.8,11.4,0.419,2.6,3.5,0.9,3.2,4.1,2.3,0.9,0.8,2.3,2.9,13.4,2021,1.2,4.1,0.3,3.5,7.3,0.487,0.473,0
31.0,LAC,PF,57.0,29.0,26.4,4.8,10.2,0.473,1.3,1.6,0.6,3.5,4.1,1.0,0.6,0.3,1.0,2.1,13.4,2021,2.5,5.2,0.473,2.4,5.1,0.472,0.592,1
32.0,ATL,PF,51.0,4.0,24.0,4.0,9.3,0.434,3.2,3.4,0.3,3.8,4.1,1.5,0.6,0.2,0.8,2.1,13.3,2021,2.0,5.0,0.406,2.0,4.3,0.466,0.542,1
26.0,MIA,SF,72.0,72.0,31.4,4.4,10.0,0.439,0.9,1.0,0.1,3.4,3.5,1.8,0.6,0.3,1.1,2.5,13.1,2021,3.5,8.5,0.408,0.9,1.4,0.625,0.614,1
26.0,BOS,PG,48.0,45.0,32.9,4.2,10.6,0.398,2.7,3.4,0.8,2.7,3.5,5.7,1.5,0.5,2.0,2.6,13.1,2021,1.9,5.9,0.33,2.3,4.8,0.482,0.489,1
20.0,SAC,PG,58.0,20.0,30.1,5.0,10.7,0.472,0.8,1.0,0.7,2.3,3.0,5.3,1.3,0.5,1.6,1.4,13.0,2021,2.1,5.1,0.409,2.9,5.6,0.529,0.569,1
24.0,PHI,SG,63.0,4.0,23.2,4.8,10.6,0.45,2.3,2.8,0.5,1.8,2.3,3.1,0.6,0.3,1.6,2.1,13.0,2021,1.1,3.2,0.35,3.6,7.4,0.494,0.503,1
20.0,ORL,PG,47.0,34.0,27.1,4.7,11.7,0.397,2.3,2.8,0.8,3.9,4.7,4.1,0.6,0.4,2.3,2.1,12.9,2021,1.2,3.7,0.337,3.4,8.1,0.424,0.449,1
22.0,ORL,PG,8.0,8.0,26.9,5.1,13.0,0.394,2.1,2.4,0.6,2.5,3.1,5.4,1.0,0.3,2.3,2.3,12.9,2021,0.5,2.0,0.25,4.6,11.0,0.42,0.413,1
25.0,LAL,SF,68.0,32.0,28.7,4.9,11.1,0.443,1.0,1.4,1.6,4.5,6.1,1.9,0.5,0.6,1.7,1.8,12.9,2021,2.0,5.6,0.361,2.9,5.5,0.525,0.533,0
22.0,CHO,PF,64.0,61.0,30.5,4.7,10.7,0.44,1.7,2.3,1.5,5.1,6.5,2.5,1.1,1.2,2.0,2.7,12.9,2021,1.8,4.5,0.386,3.0,6.2,0.48,0.522,0
22.0,2TM,C,63.0,45.0,29.6,4.7,7.7,0.618,3.2,4.6,3.1,6.9,10.0,1.7,0.5,1.4,1.6,1.5,12.8,2021,0.1,0.3,0.316,4.6,7.3,0.631,0.624,0
21.0,SAS,SF,69.0,67.0,28.5,4.9,10.2,0.479,2.1,2.8,1.3,4.6,6.0,1.8,0.6,0.3,1.1,2.1,12.8,2021,0.9,2.6,0.331,4.0,7.6,0.531,0.522,0
30.0,DEN,SF,56.0,52.0,31.0,4.6,10.9,0.426,1.7,2.2,0.7,3.3,4.0,3.2,0.9,0.4,1.7,1.7,12.7,2021,1.8,4.6,0.381,2.9,6.3,0.459,0.507,1
22.0,CHO,PF,66.0,19.0,29.3,4.7,9.4,0.503,1.5,1.7,1.2,4.8,6.0,2.2,0.7,0.8,1.6,2.2,12.7,2021,1.8,4.4,0.4,3.0,5.0,0.593,0.596,1
29.0,NYK,SG,49.0,5.0,25.6,4.3,10.2,0.42,2.1,2.4,0.4,4.2,4.6,2.2,0.6,0.3,1.0,2.1,12.7,2021,2.1,5.0,0.415,2.2,5.2,0.425,0.522,1
24.0,DAL,PG,68.0,12.0,25.0,4.8,9.2,0.523,1.8,2.2,0.4,3.0,3.4,3.5,0.5,0.0,1.2,1.6,12.6,2021,1.2,2.9,0.405,3.6,6.3,0.578,0.588,1
24.0,IND,C,47.0,47.0,31.0,4.4,9.2,0.477,2.4,3.0,1.3,5.2,6.5,1.0,0.9,3.4,1.4,3.5,12.6,2021,1.5,4.4,0.335,2.9,4.8,0.606,0.557,1
30.0,PHI,SG,57.0,57.0,28.7,4.5,9.7,0.467,1.2,1.4,0.2,2.2,2.4,2.7,0.8,0.1,1.1,1.7,12.5,2021,2.2,4.9,0.45,2.3,4.8,0.485,0.582,1
25.0,2TM,PF,50.0,50.0,27.7,4.6,10.0,0.463,1.9,3.0,1.5,4.1,5.7,3.2,0.7,0.7,1.9,1.8,12.4,2021,1.2,3.5,0.335,3.4,6.5,0.533,0.522,0
27.0,MEM,PF,69.0,69.0,27.3,4.5,9.5,0.468,2.1,2.7,0.8,5.0,5.7,3.6,1.2,0.8,1.2,1.7,12.4,2021,1.4,3.8,0.36,3.1,5.8,0.539,0.54,1
32.0,MIL,C,70.0,70.0,27.2,4.6,9.1,0.503,1.7,2.0,1.5,3.5,5.0,0.7,0.6,1.5,0.9,2.1,12.3,2021,1.4,4.0,0.338,3.2,5.1,0.632,0.577,1
21.0,DET,SF,70.0,53.0,27.3,4.0,9.9,0.404,1.8,2.1,0.6,3.9,4.5,1.4,0.7,0.2,0.9,1.6,12.2,2021,2.5,6.6,0.38,1.5,3.3,0.45,0.53,1
31.0,NOP,SG,71.0,70.0,29.7,4.3,10.3,0.421,1.9,2.7,0.4,3.0,3.4,3.8,0.8,0.3,1.6,1.6,12.2,2021,1.7,5.0,0.341,2.6,5.3,0.496,0.503,0
32.0,CLE,PF,25.0,25.0,24.9,4.1,10.1,0.409,1.7,2.0,0.7,6.8,7.4,2.5,0.6,0.1,1.5,1.0,12.2,2021,2.3,6.2,0.365,1.8,3.8,0.479,0.522,1
33.0,UTA,SF,67.0,30.0,27.9,4.1,8.4,0.489,1.1,1.3,0.4,3.2,3.6,4.7,0.7,0.2,1.7,1.8,12.1,2021,2.7,6.1,0.451,1.4,2.3,0.59,0.652,1
27.0,DAL,SG,59.0,56.0,30.3,4.5,10.5,0.427,1.7,1.8,0.9,2.4,3.3,2.6,1.0,0.4,1.3,2.2,12.1,2021,1.5,4.5,0.33,3.0,5.9,0.501,0.498,1
32.0,CHI,PF,68.0,23.0,24.3,5.4,9.7,0.559,1.0,1.7,2.5,3.8,6.2,4.3,1.1,0.6,2.0,2.2,12.1,2021,0.2,0.7,0.267,5.3,9.1,0.58,0.568,0
21.0,GSW,SG,51.0,7.0,19.4,4.0,9.3,0.432,2.1,2.3,0.3,1.5,1.8,1.9,0.5,0.2,1.0,1.7,12.0,2021,1.9,5.4,0.351,2.1,3.9,0.545,0.535,1
22.0,ATL,SG,69.0,49.0,30.8,4.6,10.6,0.432,0.7,0.9,0.6,2.8,3.3,3.5,1.2,0.3,1.1,2.4,11.9,2021,2.0,5.6,0.363,2.6,5.0,0.51,0.528,1
22.0,CHO,SG,42.0,0.0,20.9,4.1,9.5,0.434,1.4,1.7,0.3,2.1,2.4,2.1,0.5,0.1,1.3,1.1,11.7,2021,2.0,5.0,0.401,2.1,4.5,0.471,0.54,1
22.0,2TM,SF,52.0,9.0,23.6,4.3,9.0,0.477,2.5,3.8,1.1,4.1,5.2,1.9,0.8,0.5,1.5,2.6,11.6,2021,0.5,1.6,0.341,3.8,7.5,0.505,0.506,0
28.0,WAS,PF,57.0,7.0,25.7,3.4,8.4,0.404,1.8,2.0,0.3,2.6,2.9,0.9,0.6,0.2,0.6,2.4,11.5,2021,3.0,7.5,0.395,0.4,0.9,0.48,0.581,1
26.0,POR,C,37.0,37.0,23.8,4.6,9.0,0.514,1.9,3.1,2.3,6.6,9.0,3.4,1.0,1.1,2.0,2.8,11.5,2021,0.3,0.8,0.4,4.3,8.2,0.525,0.532,0
19.0,GSW,C,39.0,27.0,21.4,4.9,9.4,0.519,1.4,2.2,1.4,4.4,5.8,0.7,0.3,0.9,1.5,3.1,11.5,2021,0.3,1.0,0.316,4.6,8.5,0.542,0.535,0
34.0,SAS,PF,63.0,1.0,21.6,4.2,10.0,0.42,1.3,1.6,0.7,4.1,4.8,1.4,0.7,0.6,1.0,1.8,11.4,2021,1.7,4.4,0.381,2.5,5.6,0.451,0.505,1
25.0,MIL,C,66.0,7.0,20.8,4.7,9.1,0.523,0.8,1.1,1.9,5.2,7.1,1.1,0.8,0.4,0.8,1.7,11.4,2021,1.1,2.4,0.471,3.6,6.7,0.542,0.585,0
21.0,NYK,PG,64.0,3.0,19.4,3.6,9.1,0.395,2.4,2.7,0.4,1.8,2.1,2.0,0.5,0.2,0.9,1.8,11.4,2021,1.8,4.7,0.389,1.7,4.3,0.401,0.497,1
34.0,2TM,PG,66.0,4.0,21.6,4.0,9.8,0.41,2.3,2.6,0.3,1.8,2.1,3.4,0.7,0.1,1.6,0.9,11.3,2021,1.0,2.6,0.399,3.0,7.2,0.414,0.464,1
25.0,HOU,SF,70.0,58.0,29.2,4.5,8.9,0.506,1.5,2.1,1.9,3.5,5.3,2.5,1.2,0.5,1.4,3.2,11.3,2021,0.9,2.8,0.308,3.7,6.1,0.595,0.554,0
21.0,2TM,C,54.0,44.0,25.5,4.3,8.5,0.503,2.4,3.3,2.4,5.8,8.2,1.9,0.6,0.8,1.4,2.7,11.2,2021,0.3,0.9,0.294,4.0,7.5,0.53,0.52,0
22.0,HOU,SG,20.0,5.0,26.0,3.9,9.6,0.406,0.4,0.6,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,11.2,2021,3.0,7.9,0.382,0.9,1.8,0.514,0.563,0
28.0,POR,C,72.0,35.0,24.4,4.7,7.8,0.604,1.8,2.3,3.9,7.1,11.0,1.2,0.5,0.7,1.1,2.3,11.2,2021,0.0,0.1,0.25,4.7,7.7,0.607,0.605,0
21.0,ATL,SF,26.0,21.0,28.8,3.7,10.1,0.365,2.6,3.2,0.8,3.2,4.0,1.3,1.3,0.3,1.3,2.6,11.2,2021,1.3,4.8,0.262,2.4,5.3,0.46,0.428,1
21.0,MIN,C,70.0,15.0,19.2,4.3,8.3,0.523,1.6,2.4,1.2,3.4,4.6,1.0,0.5,1.1,1.0,2.6,11.2,2021,0.9,2.5,0.351,3.5,5.8,0.597,0.576,0
22.0,SAS,SG,60.0,38.0,25.4,4.3,10.2,0.42,1.0,1.2,0.2,2.4,2.6,1.7,0.5,0.3,1.1,1.7,11.2,2021,1.7,4.7,0.355,2.6,5.5,0.477,0.502,1
31.0,LAC,C,41.0,39.0,23.3,4.5,8.9,0.51,1.0,1.3,1.8,4.9,6.7,1.8,0.2,1.1,1.1,1.9,11.1,2021,1.0,2.8,0.339,3.6,6.1,0.588,0.563,1
31.0,2TM,PF,46.0,30.0,25.8,3.8,8.9,0.423,1.9,2.5,0.8,4.1,4.9,3.0,0.7,0.3,1.3,2.4,11.0,2021,1.5,4.5,0.341,2.3,4.5,0.505,0.509,0
22.0,NOP,SG,46.0,13.0,21.9,4.2,10.0,0.419,1.0,1.4,0.3,2.8,3.1,2.2,1.0,0.5,1.5,1.9,11.0,2021,1.7,4.8,0.347,2.5,5.2,0.485,0.502,0
34.0,BRK,PF,68.0,38.0,27.0,3.8,7.8,0.492,1.8,2.4,0.5,3.4,3.9,1.6,0.5,0.4,0.8,1.8,11.0,2021,1.5,3.7,0.412,2.3,4.1,0.564,0.59,0
25.0,ORL,SG,72.0,50.0,25.7,4.1,10.1,0.402,2.0,2.4,0.4,2.7,3.1,1.3,0.6,0.1,0.6,1.4,10.9,2021,0.8,2.9,0.285,3.2,7.2,0.449,0.443,1
22.0,IND,SF,21.0,16.0,24.7,3.5,7.2,0.483,2.4,3.1,1.4,4.1,5.5,0.9,0.9,1.0,0.5,1.5,10.9,2021,1.6,3.7,0.423,1.9,3.5,0.548,0.593,0
29.0,NYK,SF,65.0,64.0,30.0,3.8,8.6,0.442,0.8,0.8,0.2,3.2,3.4,1.5,0.8,0.2,0.7,2.2,10.9,2021,2.5,6.1,0.41,1.3,2.5,0.521,0.587,1
32.0,SAS,PG,68.0,1.0,24.8,3.7,9.0,0.412,1.0,1.1,0.3,1.4,1.7,2.4,0.6,0.0,1.0,1.2,10.8,2021,2.4,6.3,0.375,1.3,2.7,0.5,0.544,1
24.0,HOU,SF,4.0,0.0,21.8,4.8,8.3,0.576,0.3,1.0,1.3,4.0,5.3,1.3,0.5,1.0,0.8,2.8,10.8,2021,1.0,3.3,0.308,3.8,5.0,0.75,0.636,0
30.0,LAC,SG,67.0,43.0,23.0,3.9,8.7,0.45,1.0,1.2,0.4,2.5,2.9,3.1,0.6,0.1,1.1,1.9,10.7,2021,1.8,4.2,0.433,2.1,4.5,0.465,0.554,1
23.0,OKC,SG,33.0,1.0,23.9,3.9,8.7,0.446,0.8,1.0,0.3,2.5,2.8,3.6,0.6,0.2,1.4,1.8,10.7,2021,2.2,5.1,0.423,1.7,3.6,0.479,0.57,0
25.0,MEM,SG,50.0,38.0,25.2,3.5,8.3,0.418,1.6,1.8,0.4,2.8,3.2,2.2,0.9,0.2,1.0,1.4,10.6,2021,2.1,5.5,0.391,1.3,2.8,0.471,0.547,1
31.0,IND,SG,72.0,52.0,30.3,3.6,8.7,0.413,0.9,1.2,0.4,3.1,3.6,1.7,1.0,0.6,0.8,1.9,10.5,2021,2.4,6.3,0.382,1.2,2.4,0.494,0.551,1
24.0,MIL,SG,66.0,66.0,27.5,3.8,9.1,0.42,0.8,1.1,1.2,4.5,5.8,3.1,1.1,0.2,1.4,1.7,10.4,2021,2.0,5.2,0.379,1.8,3.9,0.475,0.528,0
25.0,CLE,SF,59.0,26.0,25.6,3.7,9.9,0.374,1.3,1.6,0.6,2.8,3.4,2.9,0.9,0.2,1.4,2.0,10.4,2021,1.7,5.5,0.306,2.0,4.4,0.458,0.458,1
30.0,DET,C,56.0,56.0,26.8,4.2,6.8,0.614,2.0,3.0,2.6,6.7,9.3,3.6,0.8,0.9,1.9,3.3,10.4,2021,0.0,0.1,0.0,4.2,6.7,0.626,0.614,0
24.0,MEM,PF,59.0,16.0,24.0,4.3,8.4,0.517,1.3,1.9,1.6,3.9,5.6,1.6,1.0,0.9,0.6,1.4,10.3,2021,0.3,1.3,0.26,4.0,7.1,0.565,0.537,0
28.0,2TM,PG,63.0,39.0,27.7,3.8,8.2,0.463,1.6,2.0,1.0,3.2,4.3,4.4,1.6,0.5,1.3,1.2,10.2,2021,1.0,2.7,0.372,2.8,5.5,0.509,0.525,1
25.0,DEN,PG,47.0,13.0,25.4,4.0,8.2,0.481,1.2,1.6,0.2,1.8,2.0,3.2,0.7,0.3,0.7,1.0,10.2,2021,1.1,2.9,0.381,2.9,5.4,0.534,0.547,1
30.0,PHO,PF,60.0,42.0,27.5,3.3,8.2,0.404,1.0,1.3,0.5,4.2,4.7,2.1,0.8,0.5,0.9,2.1,10.1,2021,2.5,6.3,0.389,0.9,1.9,0.455,0.555,0
28.0,IND,SG,36.0,8.0,21.3,3.3,7.7,0.435,2.0,2.1,0.7,2.9,3.6,1.5,0.9,0.6,0.6,2.0,10.1,2021,1.4,3.6,0.406,1.9,4.1,0.459,0.529,1
19.0,OKC,PG,65.0,49.0,27.4,3.5,9.4,0.368,1.6,2.1,0.4,2.9,3.2,3.5,0.9,0.2,2.2,1.9,10.1,2021,1.6,4.8,0.335,1.9,4.6,0.402,0.454,0
26.0,NYK,PG,63.0,63.0,23.6,4.3,9.9,0.432,1.2,1.7,1.0,2.4,3.4,3.2,0.7,0.1,1.6,1.8,10.1,2021,0.4,1.6,0.286,3.8,8.3,0.46,0.455,0
27.0,MIL,SG,70.0,10.0,19.3,3.6,7.6,0.473,0.7,0.9,0.2,1.4,1.6,0.6,0.3,0.0,0.6,1.1,10.0,2021,2.2,4.9,0.452,1.4,2.7,0.511,0.618,0
26.0,2TM,SG,39.0,38.0,27.7,3.5,8.8,0.4,1.6,2.0,0.5,1.5,2.0,2.0,0.7,0.3,0.9,1.8,9.9,2021,1.2,3.6,0.34,2.3,5.2,0.441,0.47,1
27.0,DAL,PF,60.0,60.0,32.0,3.7,7.8,0.472,0.5,0.7,1.6,3.8,5.4,1.7,0.9,0.4,0.8,2.3,9.8,2021,2.0,5.0,0.394,1.7,2.7,0.616,0.6,0
22.0,DET,PG,40.0,6.0,18.5,3.4,7.3,0.457,1.5,1.9,0.4,1.8,2.2,0.9,0.4,0.0,0.9,1.3,9.8,2021,1.5,3.8,0.407,1.8,3.6,0.51,0.561,1
27.0,2TM,SF,28.0,6.0,21.6,3.5,8.1,0.432,1.3,1.5,1.0,4.4,5.4,2.0,0.6,0.1,0.9,1.5,9.7,2021,1.4,3.7,0.375,2.1,4.4,0.48,0.518,1
27.0,LAL,SG,67.0,67.0,28.4,3.3,7.6,0.431,1.4,1.7,0.4,2.3,2.7,1.9,0.9,0.4,1.0,1.7,9.7,2021,1.8,4.4,0.41,1.5,3.2,0.46,0.549,1
29.0,OKC,C,35.0,0.0,18.4,3.4,7.6,0.446,0.9,1.0,0.5,3.2,3.8,0.8,0.2,0.3,0.6,1.5,9.7,2021,1.9,5.3,0.37,1.5,2.4,0.614,0.573,1
28.0,2TM,C,65.0,51.0,24.6,3.9,7.2,0.541,1.1,1.7,1.4,4.0,5.5,1.7,0.6,0.9,1.0,2.6,9.6,2021,0.8,2.3,0.322,3.1,4.8,0.646,0.593,0
33.0,DET,SG,46.0,31.0,22.0,3.2,7.3,0.441,0.6,0.8,0.3,1.6,1.8,1.5,0.4,0.2,0.7,1.3,9.6,2021,2.5,6.0,0.422,0.7,1.4,0.524,0.612,1
24.0,PHO,PF,60.0,11.0,24.0,3.4,8.1,0.42,0.8,1.0,0.6,2.8,3.3,1.4,0.6,0.3,0.7,1.4,9.6,2021,2.0,5.6,0.349,1.4,2.5,0.581,0.541,1
20.0,CLE,SG,67.0,67.0,32.4,3.5,8.3,0.42,1.7,2.3,1.0,2.1,3.1,1.9,0.9,0.4,1.3,2.8,9.6,2021,0.9,3.2,0.29,2.6,5.1,0.501,0.476,0
26.0,2TM,PF,41.0,10.0,22.1,3.2,8.0,0.401,1.6,1.9,0.5,3.0,3.5,1.9,0.7,0.6,1.1,1.8,9.5,2021,1.5,3.8,0.4,1.7,4.2,0.401,0.495,1
33.0,PHI,SF,69.0,69.0,28.0,3.2,7.9,0.412,0.4,0.6,0.8,3.0,3.8,1.7,1.3,0.8,1.0,1.8,9.5,2021,2.5,6.3,0.405,0.7,1.6,0.438,0.573,0
24.0,GSW,PF,40.0,2.0,17.4,3.7,7.5,0.497,1.7,2.4,0.7,2.5,3.2,1.3,0.3,0.2,1.1,1.7,9.5,2021,0.5,1.4,0.333,3.3,6.1,0.533,0.527,0
35.0,MIA,SF,30.0,27.0,28.0,3.3,8.0,0.411,1.1,1.5,0.9,3.9,4.8,1.8,1.0,0.6,0.7,1.8,9.4,2021,1.7,4.8,0.35,1.6,3.3,0.5,0.515,0
28.0,CHO,C,48.0,21.0,20.9,3.8,6.8,0.559,1.8,2.5,2.5,4.4,6.8,1.8,0.6,0.4,1.1,2.5,9.4,2021,0.1,0.6,0.143,3.7,6.2,0.598,0.565,0
20.0,HOU,SF,45.0,8.0,23.7,3.6,7.1,0.509,1.3,1.9,1.6,3.8,5.4,1.1,0.7,0.9,0.8,2.0,9.3,2021,0.8,2.1,0.365,2.8,4.9,0.572,0.564,0
28.0,CLE,PF,35.0,27.0,31.2,3.7,7.8,0.471,0.9,1.4,1.5,5.2,6.7,3.1,1.7,0.5,1.6,2.1,9.3,2021,1.2,3.3,0.36,2.5,4.5,0.551,0.546,0
23.0,BRK,SG,61.0,12.0,23.0,3.0,7.5,0.408,1.1,1.3,0.2,1.7,1.8,1.6,0.5,0.2,0.8,1.5,9.3,2021,2.1,5.5,0.387,0.9,2.0,0.463,0.549,1
22.0,MEM,SG,68.0,17.0,22.3,3.4,7.3,0.469,0.6,0.7,0.5,2.6,3.1,1.7,0.6,0.2,0.9,1.8,9.2,2021,1.7,4.0,0.432,1.7,3.4,0.513,0.586,1
25.0,NOP,SF,47.0,4.0,28.7,3.2,7.3,0.439,1.5,1.9,1.1,6.9,8.0,2.3,0.8,0.3,1.0,2.4,9.2,2021,1.3,4.1,0.326,1.9,3.2,0.583,0.531,0
28.0,HOU,SF,30.0,9.0,22.6,3.5,7.3,0.486,1.6,2.3,1.3,2.6,3.9,1.0,1.0,0.7,0.6,2.0,9.2,2021,0.6,2.1,0.27,3.0,5.2,0.574,0.525,0
19.0,CHI,PF,71.0,71.0,27.9,3.6,7.4,0.483,1.3,1.8,0.9,3.7,4.6,1.4,0.9,0.6,1.4,1.8,9.2,2021,0.8,1.9,0.391,2.8,5.5,0.515,0.534,0
23.0,PHI,SG,55.0,11.0,19.3,3.1,7.7,0.401,1.1,1.5,0.3,1.7,2.1,1.5,0.9,0.2,0.8,1.2,9.1,2021,1.8,4.9,0.375,1.3,2.8,0.445,0.52,0
22.0,MEM,PG,52.0,1.0,20.1,3.3,7.6,0.438,0.8,1.0,0.6,2.5,3.1,2.5,1.2,0.6,1.3,1.6,9.1,2021,1.7,4.1,0.412,1.6,3.5,0.467,0.548,1
20.0,LAL,SG,65.0,4.0,20.1,3.4,7.5,0.458,1.5,2.0,0.4,2.2,2.6,2.8,1.0,0.3,1.6,2.0,9.0,2021,0.6,2.0,0.282,2.9,5.5,0.522,0.496,0
32.0,WAS,C,71.0,9.0,19.1,3.8,6.0,0.633,1.4,1.9,2.0,1.8,3.8,0.8,0.2,0.6,1.1,1.5,9.0,2021,0.1,0.3,0.278,3.7,5.7,0.649,0.639,0
35.0,DEN,PF,56.0,36.0,20.8,3.4,7.2,0.476,1.3,1.8,1.4,3.3,4.7,1.8,0.9,0.6,0.9,2.0,9.0,2021,0.9,2.6,0.343,2.5,4.6,0.55,0.537,0
